run_id,trial_id,stage,epoch,train_loss,val_segment_roc_auc,val_segment_eer,val_track_roc_auc,val_track_eer,is_best_epoch,early_stop_counter,updates,cumulative_updates,val_inference_sec,epoch_sec
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,5,0.0631889880751009,0.927168196905039,0.1590909090909091,0.9603331451157537,0.09090909090909091,True,0,436,2180,4.232599833980203,79.29284925002139
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,6,0.05734156020513964,0.855801974223027,0.25,0.875682288725767,0.2360248447204969,False,1,436,2616,4.177267000079155,80.42563866695855
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,7,0.05300791228455545,0.9311877667140825,0.12019914651493602,0.9584980237154149,0.07867494824016563,True,0,436,3052,5.099191625020467,82.24046658305451
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,8,0.04644125972830216,0.9407032630716842,0.14082503556187764,0.9731319405232448,0.06818181818181818,True,0,436,3488,4.074288291973062,78.62877049995586
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,9,0.045186457455316506,0.8764170869434027,0.2204836415362731,0.883399209486166,0.20496894409937894,False,1,436,3924,4.089686791994609,77.92421758396085
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,10,0.04254826178283111,0.9323246691667744,0.15151515151515152,0.9419348767174854,0.11363636363636363,False,2,436,4360,4.628941667033359,78.43831562506966
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,11,0.03996781630512929,0.9406439932755724,0.13636363636363635,0.953227931488801,0.11363636363636363,False,3,436,4796,3.939120667055249,77.58747591695283
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,12,0.033122486271658196,0.9462422949265055,0.11363636363636363,0.9668266516092603,0.04761904761904767,True,0,436,5232,3.9540041249711066,75.62294383300468
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,13,0.03161853234249806,0.9500625026940817,0.11363636363636363,0.972849614153962,0.051759834368530044,False,1,436,5668,4.071493249968626,76.66062383400276
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,14,0.02795890017683431,0.9616093366093367,0.10526315789473684,0.9787784679089027,0.06211180124223603,False,2,436,6104,4.071350499987602,77.65257895796094
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,15,0.02796266418823565,0.9402021638863745,0.12878787878787878,0.947957839262187,0.11801242236024845,False,3,436,6540,4.090646874974482,77.66868091595825
cnn_revised_20260919T110440Z,cnn_s2_10,stage2,16,0.02364149492715761,0.9518459847407216,0.11363636363636363,0.9528985507246377,0.11363636363636363,False,4,436,6976,4.0595714170485735,77.73202366707847
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,1,0.10010486307459171,0.7926365360575888,0.3036984352773826,0.8313099943534726,0.2919254658385093,True,0,436,436,4.0776904579252005,77.84239800006617
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,2,0.09091806262025741,0.8753879477563687,0.20454545454545456,0.9278185582533407,0.1590909090909091,True,0,436,872,4.113222874933854,77.90344820800237
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,3,0.0797370127489804,0.8804151040993144,0.2091038406827881,0.9339826839826839,0.14492753623188404,True,0,436,1308,4.056389500037767,77.86173837503884
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,4,0.07148228068339425,0.8129768524505366,0.26458036984352773,0.8512140033879164,0.24430641821946175,False,1,436,1744,4.0645860829390585,78.14319729106501
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,5,0.06266936846023971,0.9175826544247596,0.16358463726884775,0.9576980990024468,0.10351966873706009,True,0,436,2180,4.08870358299464,78.94472879101522
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,6,0.061333990028229354,0.8341038406827881,0.23541963015647227,0.8574722379070204,0.22727272727272727,False,1,436,2616,4.0900538340210915,77.98401641706005
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,7,0.05396721091025723,0.9204329928014139,0.15149359886201996,0.9506399397703745,0.09730848861283647,True,0,436,3052,4.078666916000657,78.00537820893805
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,8,0.046945520757813955,0.9313601879391353,0.1590909090909091,0.962403538490495,0.09090909090909091,True,0,436,3488,4.072956667048857,78.10743412491865
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,9,0.04682532883993399,0.9194954523901891,0.16666666666666666,0.939158667419537,0.12008281573498969,False,1,436,3924,4.029241375043057,78.19452283298597
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,10,0.04095608588547109,0.9461183671709987,0.12878787878787878,0.9654620741577263,0.09523809523809523,False,2,436,4360,4.104063917067833,77.60748550004791
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,11,0.03957965194917515,0.940606276132592,0.12588904694167857,0.9513457556935818,0.1262939958592133,False,3,436,4796,4.067280791001394,77.98308720905334
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,12,0.03652017641167174,0.9572664770033192,0.09459459459459463,0.9710615471485038,0.07867494824016563,True,0,436,5232,4.085090250009671,77.87891066703014
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,13,0.03387653236871593,0.9381384973490237,0.13636363636363635,0.9759081498211933,0.10766045548654246,False,1,436,5668,4.067497166921385,77.95880949997809
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,14,0.03235569358983461,0.943030949609897,0.1590909090909091,0.9804253717297196,0.06818181818181818,True,0,436,6104,4.073910541948862,77.83883925003465
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,15,0.029490316967630003,0.9325509720246562,0.14393939393939395,0.9424054206662902,0.13636363636363635,False,1,436,6540,4.111940999981016,78.0066862499807
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,16,0.027043810169606466,0.9540551316867107,0.0981507823613087,0.9644268774703557,0.09090909090909091,False,2,436,6976,4.100008875015192,78.74727187491953
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,17,0.0271061418712507,0.9524763998448209,0.13086770981507823,0.9786373047242614,0.06818181818181818,False,3,436,7412,4.08496433403343,78.07878404192161
cnn_revised_20260919T110440Z,cnn_s2_11,stage2,18,0.023889452201230454,0.9583117806802017,0.09886201991465149,0.9696499153020892,0.06818181818181818,False,4,436,7848,4.094820041907951,77.97642208298203
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,1,0.10074359561712752,0.7947540842277684,0.2702702702702703,0.8493318275926972,0.2256728778467909,True,0,436,436,4.0926191250327975,78.1755492920056
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,2,0.08848438760044072,0.8714168714168715,0.21212121212121213,0.9177959721437983,0.13636363636363635,True,0,436,872,4.076469291001558,78.598753749975
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,3,0.08530295632637366,0.8712929436613648,0.2196969696969697,0.9202428006775834,0.1759834368530021,False,1,436,1308,4.070462208939716,77.97548033297062
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,4,0.07612547476886762,0.7855888184835553,0.2816500711237553,0.7941840767927724,0.3181818181818182,False,2,436,1744,4.084319291054271,77.87685766699724
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,5,0.06775208539433068,0.9132236303288936,0.17496443812233287,0.9613212874082439,0.09316770186335399,True,0,436,2180,4.068778290995397,77.83482245798223
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,6,0.05989765875240395,0.8531025044182938,0.25,0.862507058159232,0.22727272727272727,False,1,436,2616,4.233914167038165,78.54212170897517
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,7,0.056374110850259965,0.9171354368722789,0.15504978662873403,0.9516280820628646,0.09090909090909091,True,0,436,3052,4.088112499914132,78.11893233307637
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,8,0.04931502948280248,0.9302610026294238,0.15151515151515152,0.9615565593826463,0.09090909090909091,True,0,436,3488,4.080726542044431,78.30901195795741
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,9,0.04735221878042758,0.8719179706021811,0.2304409672830725,0.883305100696405,0.20454545454545456,False,1,436,3924,4.085276500089094,78.07348037499469
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,10,0.044678866202355255,0.9302286736497263,0.1590909090909091,0.942875964615095,0.13636363636363635,False,2,436,4360,4.117307333042845,78.02472483296879
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,11,0.04262210563874829,0.9353258761153498,0.14935988620199148,0.948051948051948,0.1262939958592133,False,3,436,4796,4.071891208994202,78.29344933398534
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,12,0.036352572849016884,0.954195223932066,0.11363636363636363,0.9709203839638623,0.09090909090909091,True,0,436,5232,4.1591805829666555,79.4076819580514
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,13,0.03567067312149675,0.92926958058537,0.12517780938833567,0.9579804253717297,0.06818181818181818,True,0,436,5668,4.164955334039405,78.33629641705193
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,14,0.03294626603952233,0.9533600586232165,0.12121212121212122,0.9901656314699793,0.045454545454545456,True,0,436,6104,4.210211917059496,79.78304862510413
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,15,0.031557905792899126,0.9423089357299883,0.13636363636363635,0.9517692452475062,0.12215320910973082,False,1,436,6540,4.066728458041325,79.28686404193286
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,16,0.026235674674075577,0.9660976766239924,0.09848484848484848,0.9768492377188029,0.06818181818181818,False,2,436,6976,4.089850959018804,78.61577720800415
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,17,0.02764102875827049,0.9681451786714944,0.08748221906116638,0.9837191793713533,0.03105590062111796,True,0,436,7412,4.090496457996778,78.1386203749571
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,18,0.023648155686591642,0.9389521100047415,0.15433854907539113,0.9373706004140786,0.1590909090909091,False,1,436,7848,4.129367875051685,79.21000983391423
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,19,0.027573790934154192,0.9660922884607096,0.11095305832147939,0.9700263504611331,0.09090909090909091,False,2,436,8284,4.096613500034437,79.97765929205343
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,20,0.020171242367994353,0.9513664382085435,0.11363636363636363,0.9522397891963109,0.11363636363636363,False,3,436,8720,4.08109425008297,78.06199195794761
cnn_revised_20260919T110440Z,cnn_s2_12,stage2,21,0.020642377106348263,0.9654295443769128,0.10606060606060606,0.98338979860719,0.06818181818181818,False,4,436,9156,4.091778333997354,77.96424000000115
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,1,0.09615298966407022,0.8151913875598087,0.26515151515151514,0.8489553924336533,0.22727272727272727,True,0,218,218,4.184400958009064,79.97049608407542
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,2,0.083394982642571,0.8852321220742274,0.20454545454545456,0.9321475625823452,0.1532091097308489,True,0,218,436,4.237065832945518,80.56095275003463
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,3,0.0732075394064004,0.8769559032716927,0.21479374110953053,0.9057500470543949,0.20454545454545456,False,1,218,654,4.897782583953813,84.09247770893853
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,4,0.06694154701758033,0.8843754041122462,0.20454545454545456,0.9186429512516469,0.1590909090909091,False,2,218,872,4.0150290839374065,77.38272749993484
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,5,0.05593889585005188,0.9388281822492348,0.11593172119487904,0.9639092791266705,0.06818181818181818,True,0,218,1090,4.506828292040154,80.30047325009946
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,6,0.05288653516185084,0.8377354627354626,0.2588904694167852,0.9009975531714662,0.18181818181818182,False,1,218,1308,4.179712375043891,81.46580766700208
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,7,0.04795536969524897,0.9493512651407388,0.09388335704125172,0.9669678147939017,0.06818181818181818,True,0,218,1526,4.1381019580876455,79.54656766704284
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,8,0.04104475236536719,0.9344637699900858,0.14295874822190613,0.9689440993788819,0.08488612836438925,False,1,218,1744,4.545614500064403,81.5439072920708
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,9,0.03874397649826356,0.9009170653907496,0.17496443812233287,0.9078674948240166,0.1590909090909091,False,2,218,1962,4.265591833041981,82.32237966696266
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,10,0.04200695493359194,0.9385102806155439,0.14393939393939395,0.9538396386222473,0.11363636363636363,False,3,218,2180,4.3866424589650705,83.09620825003367
cnn_revised_20260919T110440Z,cnn_s2_13,stage2,11,0.03450670746253068,0.945622656148972,0.12878787878787878,0.961321287408244,0.09109730848861286,False,4,218,2398,4.311690040980466,81.70262070791796
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,1,0.09649826300072331,0.820083839820682,0.2553342816500711,0.859872012045925,0.20454545454545456,True,0,218,218,4.373258291976526,81.87018687499221
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,2,0.08477838125464324,0.8861858269753007,0.2204836415362731,0.9195840391492565,0.20454545454545456,True,0,218,436,4.322655290947296,81.11526833300013
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,3,0.07345325050299935,0.8506293374714428,0.2553342816500711,0.873329568981743,0.2256728778467909,False,1,218,654,4.141723874956369,80.38650600006804
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,4,0.06765361151518842,0.8501012974697186,0.24822190611664297,0.8857048748353097,0.22727272727272727,False,2,218,872,4.0563659579493105,79.254892500001
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,5,0.056297733013062186,0.9156860209491786,0.17424242424242425,0.9355354790137399,0.13871635610766042,True,0,218,1090,4.235628957976587,79.46142924996093
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,6,0.05275620891574519,0.7968662442346652,0.30085348506401133,0.8220873329568981,0.2727272727272727,False,1,218,1308,4.13614645798225,80.7697050840361
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,7,0.048193358203568105,0.9400512953144531,0.11363636363636363,0.9662619988706945,0.06818181818181818,True,0,218,1526,4.1252115410752594,79.97950391599443
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,8,0.042935275650089005,0.9389143928617614,0.14224751066856334,0.9711556559382646,0.06211180124223603,True,0,218,1744,4.0471776250051335,78.90211579203606
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,9,0.0396452052875641,0.9172108711582396,0.16666666666666666,0.9321946169772256,0.15113871635610765,False,1,218,1962,4.1391403750749305,79.25260474998504
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,10,0.04458402693902589,0.9184178197336091,0.1699857752489331,0.9335121400338792,0.1590909090909091,False,2,218,2180,4.310945917037316,80.23419212491717
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,11,0.0360437514985204,0.9402722100090523,0.14366998577524892,0.9568040654997176,0.09109730848861286,False,3,218,2398,4.1742510829353705,79.65016387507785
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,12,0.033411747362511186,0.9490387516703306,0.11363636363636363,0.9727084509693206,0.045454545454545456,True,0,218,2616,4.080516625079326,79.4683045001002
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,13,0.02830743406342779,0.9470181904392431,0.13157894736842102,0.9731789949181253,0.053830227743271175,False,1,218,2834,4.119150374899618,79.71566204191186
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,14,0.026161489253498756,0.9612968231389284,0.11166429587482218,0.979107848673066,0.06004140786749479,False,2,218,3052,4.150950083043426,80.11433354194742
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,15,0.028150368643890106,0.9411989740937109,0.14295874822190613,0.944616977225673,0.13636363636363635,False,3,218,3270,4.167672291048802,78.26495995896403
cnn_revised_20260919T110440Z,cnn_s2_14,stage2,16,0.023303096217132845,0.9555853700590543,0.10028449502133707,0.9738848108413326,0.0496894409937888,False,4,218,3488,3.846396332955919,75.55984187498689
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,1,0.09630082559214272,0.8418520194835984,0.24242424242424243,0.8836344814605684,0.22727272727272727,True,0,109,109,4.959340292029083,81.73716804210562
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,2,0.08268954961191587,0.8247338247338247,0.27453769559032715,0.8403914925654056,0.25051759834368525,False,1,109,218,4.582518209004775,80.95805691706482
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,3,0.07235542934500745,0.9216399413767836,0.1590909090909091,0.9555335968379447,0.09730848861283647,True,0,109,327,4.935625209007412,80.8558586660074
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,4,0.06358051256309953,0.8790680632785897,0.22727272727272727,0.9138904573687181,0.1590909090909091,False,1,109,436,4.563453166978434,80.38523800007533
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,5,0.0552067733387814,0.9293557911978965,0.14393939393939395,0.9574157726331639,0.10973084886128359,False,2,109,545,4.868908375035971,80.62336220801808
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,6,0.04820761787052115,0.9550465537307643,0.1230440967283073,0.9777903256164127,0.09090909090909091,True,0,109,654,5.155739958980121,85.26430408400483
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,7,0.04762957853391966,0.952039958618906,0.10668563300142242,0.9749670619235836,0.045454545454545456,True,0,109,763,4.5058646670077,86.6982474590186
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,8,0.04140755911566904,0.9525410578042158,0.12121212121212122,0.971296819122906,0.082815734989648,False,1,109,872,4.3970438750693575,84.39708716701716
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,9,0.036430372192854686,0.9430067028751241,0.14393939393939395,0.9592979484283831,0.11363636363636363,False,2,109,981,4.404120791936293,83.7616984170163
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,10,0.04020256786769622,0.8758513297986983,0.19696969696969696,0.8883399209486167,0.18219461697722572,False,3,109,1090,4.594696625019424,84.34408554201946
cnn_revised_20260919T110440Z,cnn_s2_15,stage2,11,0.0357404591966684,0.9506067071856545,0.12121212121212122,0.9716261998870694,0.06818181818181818,False,4,109,1199,4.567085040966049,87.12272641703021
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,1,0.09636464784836452,0.8479352558299926,0.2524893314366998,0.8945511010728402,0.18181818181818182,True,0,109,109,4.448678166954778,84.9538161669625
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,2,0.08250996914149632,0.7945601103495841,0.30085348506401133,0.800395256916996,0.2727272727272727,False,1,109,218,4.57303641596809,84.41711329191457
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,3,0.07309551267331653,0.9219847838268891,0.15151515151515152,0.9486166007905138,0.13043478260869568,True,0,109,327,4.407238875050098,84.85893587500323
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,4,0.06435844106314959,0.8127128324496746,0.24822190611664297,0.8255223037831734,0.25,False,1,109,436,4.413926708046347,84.06685187504627
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,5,0.05712120141927594,0.9254062675115307,0.14393939393939395,0.9517221908526257,0.11363636363636363,True,0,109,545,4.67357908305712,82.71548400004394
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,6,0.04980573195119799,0.9398680977628346,0.1590909090909091,0.9710144927536232,0.10559006211180122,True,0,109,654,4.105127957998775,79.97106045798864
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,7,0.04866683729569351,0.9546478296478296,0.10606060606060606,0.9761904761904762,0.06818181818181818,True,0,109,763,4.110065208980814,78.42619012494106
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,8,0.042054735917613516,0.9576759774128195,0.10739687055476532,0.9763316393751176,0.06818181818181818,True,0,109,872,4.114591583958827,78.39148049999494
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,9,0.03759453902578481,0.9461560843139791,0.13726884779516357,0.9554865424430642,0.11363636363636363,False,1,109,981,4.111317374976352,78.87862400000449
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,10,0.04069633872515718,0.8632942152678995,0.20454545454545456,0.8687182382834556,0.22727272727272727,False,2,109,1090,4.228585125063546,79.57047641696408
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,11,0.03568540206835373,0.9611351782404414,0.09090909090909091,0.9780726519856955,0.06818181818181818,True,0,109,1199,4.335097625036724,82.03093841602094
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,12,0.031097619166431698,0.9428261994051468,0.12375533428165009,0.9729907773386034,0.05590062111801242,True,0,109,1308,4.647500958992168,82.20696320792194
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,13,0.029993946663901642,0.9285206258890469,0.15151515151515152,0.9558159232072275,0.11363636363636363,False,1,109,1417,4.908092750003561,82.69864825007971
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,14,0.024303013153264046,0.9547502047502048,0.09848484848484848,0.9683794466403163,0.08695652173913049,False,2,109,1526,5.045551791903563,85.2237167499261
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,15,0.024493901174527783,0.946029462476831,0.12878787878787878,0.9516751364577452,0.11363636363636363,False,3,109,1635,4.377375707961619,81.70401149999816
cnn_revised_20260919T110440Z,cnn_s2_16,stage2,16,0.019292587715957554,0.9556877451614293,0.12121212121212122,0.9723790702051571,0.10766045548654246,False,4,109,1744,4.18604854203295,80.51216966693755
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,1,0.09625983193198047,0.8472455709297815,0.2439544807965861,0.895021645021645,0.18426501035196685,True,0,109,109,4.210048542008735,80.22860262508038
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,2,0.08193274834640436,0.8029063752747965,0.2894736842105263,0.8065593826463391,0.2727272727272727,False,1,109,218,4.90341645909939,82.77783795795403
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,3,0.07251448019883443,0.928305099357731,0.13940256045519206,0.950875211744777,0.11363636363636363,True,0,109,327,4.3531952920602635,83.19197941699531
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,4,0.0639791876773838,0.8398853398853399,0.23755334281650076,0.8734707321663844,0.22153209109730854,False,1,109,436,4.253161125001498,82.07651720801368
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,5,0.05805238768045574,0.9346200267252899,0.1443812233285917,0.9696028609072087,0.07660455486542439,True,0,109,545,4.2025482499739155,81.5100577500416
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,6,0.05016037802841154,0.957271865166602,0.09957325746799428,0.9817899491812534,0.06818181818181818,True,0,109,654,4.7003936669789255,82.35200233291835
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,7,0.046799109188097356,0.9533169533169534,0.11363636363636363,0.9753905514775081,0.06818181818181818,False,1,109,763,4.215703708003275,80.74466399999801
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,8,0.041030422131646836,0.9595295055821371,0.11363636363636363,0.9800018821757951,0.09090909090909091,False,2,109,872,4.274493291042745,80.49372320796829
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,9,0.03611048610162595,0.9539904737273158,0.12873399715504974,0.9752493882928666,0.11363636363636363,False,3,109,981,4.274608750012703,81.14433262497187
cnn_revised_20260919T110440Z,cnn_s2_17,stage2,10,0.04160809822490692,0.9249186387344281,0.14393939393939395,0.9359589685676641,0.11363636363636363,False,4,109,1090,4.221827375004068,81.36051837506238
